id,title,url,rate,Tag1,Tag2,Tag3,Tag4,Tag5,difficulty,steps,budget,people,prep_time,cooking_time,total_time,images
1587,Tarte aux courgettes miam-mioum,https://www.marmiton.org/recettes/recette_tarte-aux-courgettes-miam-mioum_22886.aspx,4.7,"pizza, tarte, quiche",tarte salée,tarte aux légumes,,,facile,"[""Peler les courgettes et l'oignon, les couper en dés et les faire revenir dans l'huile avec les lardons."", 'Dérouler la pâte dans un moule à tartes et la piquer avec une fourchette.', ""Mélanger la crème et l'oeuf. Saler et poivrer."", ""Disposer sur la pâte les cougettes, l'oignon et les lardons, puis la préparation."", ""Saupouder d'emmental et enfourner pendant 20 mn environ à four chaud. (180°C, Th 6).""]",bon marché,4,20,20,40,"['https://assets.afcdn.com/recipe/20200430/110221_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20200430/110222_w314h314c1cx540cy960cxt0cyt0cxb1080cyb1920.webp', 'https://assets.afcdn.com/recipe/20100120/19785_w314h314c1cx256cy192.webp']"
1588,Beignets aux courgettes,https://www.marmiton.org/recettes/recette_beignets-aux-courgettes_26257.aspx,4.2,apéritif ou buffet,bouchée ou amuse-bouche,beignets salés,,,très facile,"['Verser la farine dans un saladier, former une fontaine et y casser les œufs avec le sel et le poivre.', ""Ajouter ensuite la levure, puis mélanger les ingrédients à l'aide d'un fouet."", ""Verser par filets le lait en continuant de fouetter jusqu'à l'obtention d'une pâte parfaitement lisse."", 'Laisser reposer la pâte à couvert pendant 1 h.', 'Pendant ce temps, préparer la garniture des beignets :\nlaver et peler à moitié les courgettes dans le sens de la longueur.\nCouper les bouts de chaque extrémité, puis les détailler en rondelles assez épaisses.', 'Les essuyer dans un linge propre, et faire chauffer le bain de friture.', ""Découvrir la pâte, puis vérifier qu'elle soit bien coulante.\nDans le cas contraire, la délayer avec un peu de lait froid jusqu'à ce qu'elle soit bien fluide.\nA l'aide d'une écumoire, tremper les rondelles de courgettes dans la pâte."", ""Les plonger dans le bain de friture.\nLorsque les beignets commencent à dorer, les retourner pour qu'ils le soient de tous les côtés."", ""Les égoutter puis les essuyer à l'aide de papier absorbant afin d'ôter le surplus d'huile."", ""Les réserver au chaud et renouveler l'opération jusqu'à épuisement de pâte et de garniture.""]",bon marché,4,25,5,30,"['https://assets.afcdn.com/recipe/20180117/76859_w314h314c1cx3008cy2008cxt0cyt0cxb6016cyb4016.webp', 'https://assets.afcdn.com/recipe/20181017/82841_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20100120/263_w314h314c1cx256cy192.webp']"
1589,Tarte à l'oignon rapide,https://www.marmiton.org/recettes/recette_tarte-a-l-oignon-rapide_26201.aspx,4.8,entrée,entrée rapide,,,,très facile,"[""Faire suer les oignons émincés finement dans une poêle avec de l'huile, saler et poivrer."", 'Battre les oeufs avec la crème fraîche.', 'Lorsque les oignons ont blondi, ajouter hors du feu le mélange oeufs/crème.', 'Verser le tout sur la pâte brisée étalée dans un moule, faire cuire 30 min au four à 200°C (thermostat 6-7).']",bon marché,4,15,30,45,"['https://assets.afcdn.com/recipe/20180711/80679_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20150123/36825_w314h314c1cx320cy240.webp', 'https://assets.afcdn.com/recipe/20150216/25712_w314h314c1cx1280cy720.webp']"
1590,Oeuf poché ultra simple,https://www.marmiton.org/recettes/recette_oeuf-poche-plus-simple-pas-possible_174102.aspx,4.4,plat principal,œufs,œuf poché,,,facile,"[""Faites bouillir de l'eau dans une casserole (il faut une quantité d'eau assez importante de manière à ce que l’œuf soit recouvert lorsqu'il y sera plongé)."", ""Quand l'eau bout fort, éteignez le feu, cassez l'œuf et mettez le délicatement dans l'eau sans la coquille (bien sûr) et n'y touchez pas !"", 'Comptez 3 min pour le jaune très coulant, 4 min pour le jaune un peu plus pris et un peu plus pour le jaune dur.', 'laisser le feu au minimum sous la casserole quand il y a plusieurs oeufs, compter 5 minutes pour une cuisson parfaite.', ""Sortez-le ensuite à l'aide d'une écumoire."", ""Et voilà, il n'y plus rien à faire, il est prêt !""]",bon marché,4,0,5,5,"['https://assets.afcdn.com/recipe/20121014/51026_w314h314c1cx256cy192cxt0cyt0cxb512cyb384.webp', 'https://assets.afcdn.com/recipe/20220428/131579_w314h314c1cx2120cy1416cxt0cyt0cxb4240cyb2832.jpeg', 'https://assets.afcdn.com/recipe/20190327/90033_w314h314c1cx1512cy1789cxt0cyt0cxb3024cyb3578.webp']"
1591,Artichaut vinaigrette,https://www.marmiton.org/recettes/recette_artichaut-vinaigrette_392547.aspx,4.6,entrée,,,,,facile,"['Mettez un grand faitout avec de l’eau bien salée et le jus de citron à bouillir.', 'Lavez les artichauts.\nSectionnez la tige d’un coup sec, ceci afin d’extraire les possibles fils, ôtez les petites feuilles.', 'Plongez les artichauts dans le faitout, maintenez-les immergés avec un objet lourd (passoire par exemple) et cuisez pendant 20 minutes. \nLaissez-les refroidir dans le faitout.', 'Pendant ce temps, préparez votre vinaigrette en mélangeant tous les ingrédients dans un bol afin d’obtenir une jolie émulsion.', 'Lavez et effeuillez l’estragon, ciselez et ajoutez à la vinaigrette.', 'Egouttez et séchez vos artichauts.\nDélicatement, ouvrez-le par le centre en veillant à ce que les feuilles restent accrochées entre elles.', 'Dégagez la partie avec le foin et ôtez-la avec une cuillère.\u2028Versez la vinaigrette dans le creux, dressez sur plat et dégustez.']",bon marché,4,15,20,35,['https://assets.afcdn.com/recipe/20200602/111626_w314h314c1cx1425cy804cxt0cyt0cxb2850cyb1607.png']
1592,Quiche au thon,https://www.marmiton.org/recettes/recette_quiche-au-thon_18677.aspx,4.7,"pizza, tarte, quiche",quiche,quiche au thon,,,très facile,"['Placer la pâte dans un moule et la piquer avec une fourchette.', 'Badigeonner le fond avec de la moutarde.', 'Écraser le thon puis le placer sur la pâte.', 'Couper les tomates en tranches et les placer sur le thon.', 'Mélanger les œufs, la crème et le lait (et du gruyère selon les goûts), avec sel et poivre, puis verser sur la pâte (ça doit recouvrir le thon et les tomates).', 'Recouvrir le tout de gruyère....', 'Cuire au four à 200°C pendant 20 à 25 min.']",bon marché,4,10,20,30,"['https://assets.afcdn.com/recipe/20160404/43030_w314h314c1cx1244cy829.webp', 'https://assets.afcdn.com/recipe/20180705/80331_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20110520/45497_w314h314c1cx256cy192.webp']"
1593,Tarte aux poireaux et aux lardons,https://www.marmiton.org/recettes/recette_tarte-aux-poireaux-et-aux-lardons_12850.aspx,4.8,"pizza, tarte, quiche",tarte salée,tarte aux poireaux,,,facile,"['Préchauffer le four à 210°C (thermostat 7).', ""Faire la pâte à tarte : malaxer le beurre et la farine, l'eau, étaler puis mettre dans le plat."", 'Émincer les poireaux.\nLes faire dorer dans un peu de beurre.', 'Faire dorer les lardons à part.', 'Les égoutter soigneusement avant de les ajouter aux poireaux.', ""Faire l'appareil : mêler les oeufs, la crème, le sel et le poivre."", 'Étaler les poireaux et les lardons sur la pâte.', ""Parsemer de gruyère râpé, couvrir avec l'appareil."", 'Mettre au four 25 min.']",bon marché,4,25,25,50,"['https://assets.afcdn.com/recipe/20160325/58176_w314h314c1cx2808cy1872.webp', 'https://assets.afcdn.com/recipe/20180713/81163_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20131019/65092_w314h314c1cx1280cy960.webp']"
1594,"Asperges blanches, crème à la ciboulette",https://www.marmiton.org/recettes/recette_asperges-blanches-creme-a-la-ciboulette_22122.aspx,4.4,,,,,,moyenne,"['Pelez les asperges et liez-les en petites bottes.', ""Plongez-les dans l'eau bouillante salée et laissez cuire une 20 à 30 à partir de la reprise d'ébullition (le temps de cuisson dépend de leur grosseur)."", ""Elles sont cuites quand la pointe du couteau s'enfonce facilement dans la queue de l'asperge."", ""Egouttez-les et disposez-les sur le plat de service recouvert d'un linge pour absorber l'excédent d'eau."", ""Préparez la sauce en mélangeant les jaunes d'oeufs avec la crème."", 'Placez le mélange dans un bain-marie chaud, assaisonnez de sel, de poivre et de citron.', 'Lorsque la sauce est chaude, ajoutez la ciboulette ciselée et servez avec les asperges.']",moyen,4,10,30,40,['https://static.afcdn.com/relmrtn/lazyload.png']
1595,Oeufs mimosa,https://www.marmiton.org/recettes/recette_oeufs-mimosa_28602.aspx,4.6,entrée,entrée chaude,oeufs cuits,,,facile,"[""Faire cuire les oeufs 10 mn dans l'eau bouillante, puis les mettre dans l'eau froide pour arrêter la cuisson."", ""Monter une mayonnaise avec 1 jaune d'oeuf, 1 cuillère à café de moutarde, 1/4 l d'huile et du jus de citron (facultatif), ou utiliser une mayonnaise prête vendue dans le commerce. Le jus de citron s'ajoute au dernier moment."", 'Ecaler les oeufs, les couper dans le sens de la longueur, puis séparer les blancs des jaunes.', 'Dans une assiette creuse, émietter les jaunes à la fourchette, mélanger la moitié de ces jaunes émiettés avec la mayonnaise et réserver le reste.', 'Remplir les demi-blancs de cette préparation, puis saupoudrer chaque demi-oeuf du reste de jaunes émiettés (ce qui fait le mimosa !!).', 'Disposer les oeufs sur des feuilles de laitue, mettre sur chaque oeuf un peu de persil et une olive noire. \nServir frais.']",bon marché,4,25,10,35,"['https://assets.afcdn.com/recipe/20130924/17648_w314h314c1cx1328cy1928.webp', 'https://assets.afcdn.com/recipe/20111114/10893_w314h314c1cx256cy192.webp', 'https://assets.afcdn.com/recipe/20111114/36229_w314h314c1cx256cy192.webp']"
1596,Omelette nature,https://www.marmiton.org/recettes/recette_omelette-nature_21255.aspx,4.8,plat principal,œufs,omelette,,,facile,"['Battez les oeufs à la fourchette, salez et poivrez.', ""Faites chauffer le beurre, versez-en un peu dans les oeufs et mélangez. Versez les oeufs dans la poêle à feu vif, baissez le feu et laissez cuire doucement en ramenant les bords de l'omelette au centre au fur et à mesure qu'ils prennent."", ""Secouez un peu la poêle pour éviter que l'omelette n'attache, vérifiez la texture baveuse ou bien prise."", ""Pliez l'omelette en deux et servez.""]",bon marché,4,5,10,15,"['https://assets.afcdn.com/recipe/20220914/135098_w314h314c1cx971cy709cxt0cyt0cxb2127cyb1409.webp', 'https://assets.afcdn.com/recipe/20230630/143910_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20100120/22445_w314h314c1cx256cy192.webp']"
1597,Artichaut nature (au micro-onde),https://www.marmiton.org/recettes/recette_artichaut-nature-au-micro-onde_47402.aspx,4.5,entrée,entrée froide,,,,très facile,"['Couper la queue de l’artichaut à ras ou à 3 cm (tout dépend si vous souhaitez manger la queue !).', 'Laver l’artichaut à l’eau.', 'Le baigner rapidement dans un saladier rempli d’eau vinaigrée. Rincer à nouveau à l’eau claire.', 'Egoutter l’artichaut puis l’envelopper dans du film plastique passant au micro-onde (l’artichaut doit être emballé bien hermétiquement).', 'Peser l’artichaut (ou les artichauts).', 'Déposer l’artichaut emmailloté sur une assiette. Mettre au micro-onde à 1000 W et faire cuire 1 minute pour 100 g.', 'Désenvelopper l’artichaut et laisser refroidir avant de déguster avec une vinaigrette.', 'Exemples :', '1 artichaut de 500 g => 5 min au micro-onde à 1000 W.', '2 artichauts de 800 g au total => 8 min au micro-onde à 1000 W.']",bon marché,4,5,10,15,['https://static.afcdn.com/relmrtn/lazyload.png']
1598,Ceviche (Mexique),https://www.marmiton.org/recettes/recette_ceviche-mexique_13102.aspx,4.5,entrée,entrée froide,poisson cru,,,moyenne,"['Couper en carrés le poisson', 'ajouter le jus des 4 citrons', 'et les laisser mariner dans un récipient couvert, au frigo, pendant au moins 6 h (c\'est comme ça que le poisson ""cuit""). Une fois ce délai passé, égoutter le poisson.', ""Hachez l'oignon"", 'Couper les tomates en deux, les épépiner et les découper en petits carrés.', ""Ajouter au poisson 2 citrons, l'huile d'olive, les olives découpées, l'origan et le sel."", 'Mélanger tous les ingrédients et ajouter la coriandre (ou servir les tomates sur le poisson).', ""Servir dans des coupes, en ajoutant l'avocat.""]",moyen,4,20,0,20,"['https://assets.afcdn.com/recipe/20140814/32191_w314h314c1cx900cy1350.webp', 'https://assets.afcdn.com/recipe/20130712/32192_w314h314c1cx1688cy2052.webp', 'https://assets.afcdn.com/recipe/20130721/60583_w314h314c1cx302cy202.webp']"
1599,Caponata,https://www.marmiton.org/recettes/recette_caponata_28471.aspx,4.7,,,,,,très facile,"['Couper les aubergines et les poivrons en petits dés.', ""Les faire revenir dans 3 cuillère à soupe d'huile pendant 15 minutes."", ""Dans une autre casserole, faire chauffer le reste de l'huile. Y jeter les oignons émincés. Lorsqu'ils sont dorés, ajouter les tomates pelées, épépinées et concassées. Laisser mijoter 10 minutes puis incorporer les câpres, les olives dénoyautées et la branche de céleri finement émincée. Mélanger bien puis ajouter les aubergines et les poivrons."", ""Mouiller avec le vinaigre et l'eau. Saler, poivrer et sucrer."", ""Laisser cuire à découvert pendant 15 minutes pour que le vinaigre s'évapore et que le mélange épaississe légèrement."", 'Servir froid.']",bon marché,4,15,45,60,"['https://assets.afcdn.com/recipe/20230713/144159_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20200625/112232_w314h314c1cx1060cy707cxt0cyt0cxb2121cyb1414.webp', 'https://assets.afcdn.com/recipe/20131031/49712_w314h314c1cx1728cy2592.webp']"
1600,Oeufs brouillés nature,https://www.marmiton.org/recettes/recette_oeufs-brouilles-nature_30569.aspx,4.7,plat principal,œufs,œufs brouillés,,,très facile,"['Dans une casserole à fond épais, casser les œufs puis ajouter le lait, 30 g de beurre, le sel et le poivre.', 'Laisser cuire à feu très doux sans cesser de fouetter les œufs jusqu’à ce qu’ils prennent la consistance d’une crème.', 'Hors du feu, incorporer le reste du beurre en continuant de fouetter.', 'Déguster immédiatement.']",bon marché,4,5,15,20,"['https://assets.afcdn.com/recipe/20160719/4753_w314h314c1cx1125cy1500.webp', 'https://assets.afcdn.com/recipe/20180712/80851_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20140409/2607_w314h314c1cx603cy452.webp']"
1601,Pâte à beignets sucrés ou salés,https://www.marmiton.org/recettes/recette_pate-a-beignets-sucres-ou-sales_42962.aspx,4.5,apéritif ou buffet,bouchée ou amuse-bouche,beignets salés,,,très facile,"[""Mettre tous les ingredients dans une jatte et bien remuer afin d'obtenir une pâte lisse et homogène. Mettre cette preparation 1 heure au frais."", 'Vous pouvez utiliser cette préparation pour des beignets sucrés(pomme, banane...) ou salés (courgette...).']",bon marché,4,5,5,10,"['https://assets.afcdn.com/recipe/20220421/131350_w314h314c1cx2120cy1416cxt0cyt0cxb4240cyb2832.webp', 'https://assets.afcdn.com/recipe/20140103/55567_w314h314c1cx1424cy2072.webp', 'https://assets.afcdn.com/recipe/20150126/65084_w314h314c1cx2000cy1500.webp']"
1602,Velouté de courgette,https://www.marmiton.org/recettes/recette_veloute-de-courgette_18478.aspx,4.8,entrée,entrée chaude,soupe,,,très facile,"[""Epluchez les courgettes, coupez les en morceaux et mettez les avec le beurre ou l'huile d'olive dans une casserole"", ""Rajoutez le cube de bouillon et un verre d'eau. Fermez et laissez cuire 10 mn à partie du sifflement."", 'Mixer le tout avec les trois cuillères à soupe de crème fraîche. Servir ce velouté bien chaud.']",bon marché,4,15,10,25,"['https://assets.afcdn.com/recipe/20200517/111285_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20200517/111286_w314h314c1cx540cy960cxt0cyt0cxb1080cyb1920.webp', 'https://assets.afcdn.com/recipe/20120807/32849_w314h314c1cx256cy192.webp']"
1603,Cake chèvre et courgettes,https://www.marmiton.org/recettes/recette_cake-chevre-et-courgettes_14685.aspx,4.4,apéritif ou buffet,apéritif dînatoire,cake salé apéritif,,,très facile,"[""Couper la bûchette en dés, faire revenir à poêle dans une cuillère à soupe d'huile les courgettes coupées en tranche."", 'Mélangez farine, levure, oeufs, lait tiède et huile.', 'Rajoutez le gruyère râpé, le sel et le poivre, le chèvre et les courgettes, puis mélangez bien.', 'Beurrez un moule à cake et versez-y le mélange.', 'Faites cuire 45 min à 180°C (thermostat 6).']",bon marché,4,25,45,70,"['https://assets.afcdn.com/recipe/20230713/144162_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20100120/34471_w314h314c1cx256cy192.webp', 'https://assets.afcdn.com/recipe/20140427/39957_w314h314c1cx1224cy1632.webp']"
